venueId,sectionName,dishId,dishName,description,price
4a5403b8f964a520f3b21fe3,"Non Alcoholic",48878171,"Ginger Ale","",3.00
4a5403b8f964a520f3b21fe3,"Non Alcoholic",48878172,"Orange Juice","",3.00
4a5403b8f964a520f3b21fe3,"Non Alcoholic",48878173,"Cranberry Juice","",3.00
4a5403b8f964a520f3b21fe3,"Non Alcoholic",48878174,"Iced Green Tea","",3.00
4a5403b8f964a520f3b21fe3,"Non Alcoholic",48878175,"Oolong Tea","",3.00
4a5403b8f964a520f3b21fe3,"Non Alcoholic",48878176,"Calpico Soda","",3.00
4a5403b8f964a520f3b21fe3,"Non Alcoholic",48878177,"Lychee Soda","",4.00
4a5403b8f964a520f3b21fe3,"Non Alcoholic",48878178,"Yuzu Soda","",4.00
4a5403b8f964a520f3b21fe3,"Non Alcoholic",48878179,"Panna","",4.00
4a5403b8f964a520f3b21fe3,"Non Alcoholic",48878180,"San Pellegrino","",4.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878238,"Edamame","Steamed green soybeans with yuzu salt",6.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878239,"Tako Wasabi","Raw baby octopus in fresh chopped wasabi sauce",5.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878240,"Shishito","Flash-fried japanese peppers w/ yuzu salt",8.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878241,"Yamitsuki Goma Kyuri","Japanese cucumber seasoned with ippudo's original sesame oil sauce",8.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878494,"Ippudo Saku - Saku Salad","Mixed greens served with wasabi goma shoyu dressing. Topped with crispy fried yuba and shallots",9.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878495,"Hirata Chicken Wings","Fried chicken wings glazed with ippudo's special black pepper sauce",7.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878496,"Yuba & Kinoko Ohitashi","Yuba and japanese mushrooms in a dashi broth with seaweed noodle, snow peas, and kizami yuzu",8.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878497,"Hirata Buns","Two steamed buns filled with your choice of either pork, chicken, or eggplant & eringi, served with ippudo's original spicy buns sauce and mayo",9.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878498,"Yamitsuki Potato Fries","Crispy french fries dusted in hirata's herb salt mix",8.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878499,"Ramen Salad Spicy Miso","Mixed greens, cucumber and cilantro served over cold ippudo ramen noodles mixed with a spicy pork niku miso and tomato rayu sauce",13.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878500,"Hamachi Carpaccio","Yellowtail sashimi with graprfruit, finely diced peppers wasabi - avocado relish, and a wafu-yuzu dressing",14.00
4a5403b8f964a520f3b21fe3,"Appetizers",48878501,"Maguro Tartar","Freshly diced seared tuna infused with garlic soy and herb wasabi oil, garnished with avocado and tonburi seeds",15.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879046,"Tori Tatsuta-Age","Ippudo's classic marinated chicken, delicately fried, served with grated daikon ponzu sauce",9.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879047,"Bakuretsu Tofu","Stewed spicy tofu with minced pork, and crunchy noodles served in a sizzling stone pot",9.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879048,"Umami Mekyabetsu","Sauteed brussels sprouts and cashew nuts in a scallop umami sauce",9.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879049,"Tofu & Nasu Agedashi","Flash-fried tofu and simmered eggplant in dashi broth, topped with scallions and wasabi",10.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879050,"Tako Spicy Grill","Grilled spanish octopus and potatoes seasoned with ippudo chili and cilantro",10.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879105,"Yuzu Pepper Shrimp","Shrimp, bok choy, and eringi mushroom sauteed in a yuzu pepper sauce served over a bed of crunchy fried ramen noodles",13.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879106,"Samurai Rib","Braised and grilled pork spare ribs, seasoned with soy based 'tare' sauce served with seven-spice chili pepper",12.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879107,"Hakata Tonpu Yaki","A savory pancake with sliced pork belly and cabbage, topped with okonomiyaki sauce, japanese mayo, and hanakatsuo",10.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879108,"Hotate Yaki","Pan fried scallops, carrot-saikyo miso, balsamic reduction. Fried kale and black pepper",15.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879109,"Kamo Sukiyaki","Thin slices of duck breast simmered in a shallow clay pot with yaki tofu, shiitake & enoki mushrooms, tokyo leeks, a poached egg, and ramen noodles in traditional sukiyaki sauce",15.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879110,"Gindara Saikyo Yaki","Grilled black cod marinated with saikyo miso",16.00
4a5403b8f964a520f3b21fe3,"Specialty Appetizers",48879111,"Ippudo Gyn Steak","Filet mignon steak grilled with asparagus, served with garlic butter and japanese onion sauce",20.00
4a5403b8f964a520f3b21fe3,"Sake",48879051,"Ipplido Matsu No Hana, Shiga","",11.00
4a5403b8f964a520f3b21fe3,"Sake",48879052,"Miyasaka, Nagaito","",11.00
4a5403b8f964a520f3b21fe3,"Sake",48879053,"Fukuju, Hyogo","",11.00
4a5403b8f964a520f3b21fe3,"Sake",48879054,"Shintaro, Kochi","",11.00
4a5403b8f964a520f3b21fe3,"Sake",48879055,"Azunaiichi, Saga","",13.00
4a5403b8f964a520f3b21fe3,"Sake",48879056,"Kuroushi, Wakayama","",13.00
4a5403b8f964a520f3b21fe3,"Sake",48879057,"Kan Nihonkai, Shimane","",13.00
4a5403b8f964a520f3b21fe3,"Sake",48879058,"Oze No Yukidoke, Gunma","",13.00
4a5403b8f964a520f3b21fe3,"Ginjo",48879059,"Mizubasho, Gunma","",13.00
4a5403b8f964a520f3b21fe3,"Ginjo",48879060,"Miracle Sake, Okayama","",15.00
4a5403b8f964a520f3b21fe3,"Dai-Ginjo",48879061,"Shinpaku, Iwate","",15.00
4a5403b8f964a520f3b21fe3,"Dai-Ginjo",49449417,"Kanzansui, Fukuoka","",18.00
4a5403b8f964a520f3b21fe3,"Atsu-Kan",48879062,"Hot Sake","",8.00
4a5403b8f964a520f3b21fe3,"Nigori Sake",48879063,"Ippudo Nigori","",8.00
4a5403b8f964a520f3b21fe3,"Nigori Sake",48879064,"Kamoizumi, Hiroshima","",11.00
4a5403b8f964a520f3b21fe3,"Cup Sake",48879065,"Kitaya, Junmai, Fukuoka","",12.00
4a5403b8f964a520f3b21fe3,"Cup Sake",48879066,"Kikusui Ichiban Shibori, Honjozo, Niigata","",13.00
4a5403b8f964a520f3b21fe3,"Cup Sake",48879067,"Nikkohomare, Junmai Ginjo, Tochigi","",14.00
4a5403b8f964a520f3b21fe3,"Small Bottle Sake",48879068,"Mio Sparkling, Hyogo","",19.00
4a5403b8f964a520f3b21fe3,"Small Bottle Sake",48879069,"Otoka Honnama, Honjozo, Okayama","",21.00
4a5403b8f964a520f3b21fe3,"Small Bottle Sake",48879070,"Jun Tenzan, Tokubetsu Junmai, Saga","",22.00
4a5403b8f964a520f3b21fe3,"Small Bottle Sake",48879071,"Kitaya, Junmai Ginjo, Fukuoka","",25.00
4a5403b8f964a520f3b21fe3,"Small Bottle Sake",48879072,"Dassai, Junmai Dai-Ginjo, Yamaguchi","",26.00
4a5403b8f964a520f3b21fe3,"Ramen",48879128,"Shiromaru Hakata Classic","The original silky tonkotsu (pork) soup noodles topped with pork loin chashu, sesame kikurage mushrooms, memma, red pickled ginger, & scallions. Topping suggestions: nitamago $2, shigureni$4",15.00
4a5403b8f964a520f3b21fe3,"Ramen",48879129,"Akamaru Modern","The original silky tonkotsu (pork) soup noodles topped with ippudo's secret umami dama miso paste, pork chashu, cabage, sesame kikurage mushrooms, scallions, & fragrant garlic oil. Topping suggestions: nitamago $2, takana $3",15.00
4a5403b8f964a520f3b21fe3,"Ramen",48879130,"Tori Ramen","Ippudo's chintan clear chicken and pork soup noodles topped with pork loin chashu, menma, minced shiso onion and arako chili pepper. Suggestions: poached egg $2, menma $4",15.00
4a5403b8f964a520f3b21fe3,"Ramen",48879131,"Wasabi Shoyu Ramen","Soy sauce and vegetable based noodle soup, topped with bean curd, wasabi, menma, nori, tempura flakes scallions, and wasabi infused oil. Topping suggestions: nitamago $2",15.00
4a5403b8f964a520f3b21fe3,"Ramen",48879132,"Kae-Dama","Kae-dama is a system that offers you an extra serving of noodles. When you have almost finished your first serving of noodles, order by saying, kae-dama, please. In a few minutes the server will bring you another 'ball of noodles', & put it in the soup. At that time, you must have enough amount of the soup in the bowl to accommodate the new noodles, that is, you shouldn't drink too much of the soup if you are going to order the kae-dama",2.00
4a5403b8f964a520f3b21fe3,"Ramen Toppings",48879133,"Nitamago","Soft - boiled seasoned egg",2.00
4a5403b8f964a520f3b21fe3,"Ramen Toppings",48879134,"Poached Egg","",2.00
4a5403b8f964a520f3b21fe3,"Ramen Toppings",48879135,"Takana","Pickled mustard leaves",3.00
4a5403b8f964a520f3b21fe3,"Ramen Toppings",48879136,"Menma","Seasoned bamboo shoots",4.00
4a5403b8f964a520f3b21fe3,"Ramen Toppings",48879137,"Chashu Pork","",3.00
4a5403b8f964a520f3b21fe3,"Ramen Toppings",48879138,"Shigureni","Pulled pork chashu",4.00
4a5403b8f964a520f3b21fe3,"Ramen Toppings",48879139,"Bakudan","Ippudo original spicy paste",2.00
4a5403b8f964a520f3b21fe3,"Appetizers",48876792,"Edamame","Steamed green soybeans with yuzu salt",6.00
4a5403b8f964a520f3b21fe3,"Appetizers",48876793,"Tako Wasabi","Raw baby octopus in fresh chopped wasabi sauce",5.00
4a5403b8f964a520f3b21fe3,"Appetizers",48876794,"Shishito","Flash-fried japanese peppers with yuzu salt",8.00
4a5403b8f964a520f3b21fe3,"Appetizers",48876795,"Hirata Chicken Wings","Three fried chicken wings glazed with ippudo's special black-pepper sauce",7.00
4a5403b8f964a520f3b21fe3,"Appetizers",48876796,"Yamitsuki Goma Kyuri","Japanese cucumber seasoned with ippudo's original sesame oil dressing",8.00
4a5403b8f964a520f3b21fe3,"Appetizers",48876797,"Ippudo Saku-Saku Salad","Mixed greens served with sesame shoyu dressing. Topped with crispy fried yuba and shallots",9.00
4a5403b8f964a520f3b21fe3,"Appetizers",48876798,"Hirata Buns","Two steamed buns filled with your choice of either pork, chicken, or eggplant & eringi, served with ippudo's original spicy buns sauce and mayo",9.00
4a5403b8f964a520f3b21fe3,"Beverages",48876799,"Soft Drink","Coke, diet coke, sprite, ginger ale",3.00
4a5403b8f964a520f3b21fe3,"Beverages",48876800,"Juice","Orange juice, cranberry juice",3.00
4a5403b8f964a520f3b21fe3,"Beverages",48876801,"Iced Green Tea, Oolong Tea","",3.00
4a5403b8f964a520f3b21fe3,"Beverages",48876802,"Calpico Water, Calpico Soda","",3.00
4a5403b8f964a520f3b21fe3,"Beverages",48876803,"Lychee Soda, Yuzu Soda","",4.00
4a5403b8f964a520f3b21fe3,"Beverages",48876804,"Bottle Water","Panna, san pellegrino",4.00
4a5403b8f964a520f3b21fe3,"Beer",48876910,"Kirin Ichiban","",6.00
4a5403b8f964a520f3b21fe3,"Beer",48876911,"Sapporo","",6.00
4a5403b8f964a520f3b21fe3,"Beer",48876912,"Brooklyn Kaedama Ale","",9.00
4a5403b8f964a520f3b21fe3,"Beer",48876913,"Sapporo Light","",6.00
4a5403b8f964a520f3b21fe3,"Beer",48876914,"Ginga Kogen","",9.00
4a5403b8f964a520f3b21fe3,"Wine",48876984,"Malbec (R) , Argentina","",9.00
4a5403b8f964a520f3b21fe3,"Wine",48876987,"Sauvignon Blanc (W) Ca","",11.00
4a5403b8f964a520f3b21fe3,"Ippudo Cocktails",48876988,"Samurai","Sake, gin, apple juice",8.00
4a5403b8f964a520f3b21fe3,"Ippudo Cocktails",48876989,"Maiko","Sake, cassis, cranberry juice",8.00
4a5403b8f964a520f3b21fe3,"Ippudo Cocktails",48876990,"Hakata","Sake, gin, grapefruit juice",8.00
4a5403b8f964a520f3b21fe3,"Shochu High",48876993,"Grapefruit","Freshly squeezed",8.00
4a5403b8f964a520f3b21fe3,"Shochu High",48876994,"Green Tea, Oolong","",7.00
4a5403b8f964a520f3b21fe3,"Shochu High",48876995,"Calpico, Lychee, Yuzu","",7.00
4a5403b8f964a520f3b21fe3,"Plum Wine & Sake Liquer",48877031,"Sarari Umeshu","",8.00
4a5403b8f964a520f3b21fe3,"Plum Wine & Sake Liquer",48877032,"''Kokuto''","Brown sugar",8.00
4a5403b8f964a520f3b21fe3,"Plum Wine & Sake Liquer",48877033,"''Hannyato''","Sweet & spicy",8.00
4a5403b8f964a520f3b21fe3,"Plum Wine & Sake Liquer",48877034,"Yuzu Citrus Sake","",11.00
4a5403b8f964a520f3b21fe3,"Sake - Junmai",48877097,"Ippudo ''Matsu No Hana, Shiga","",11.00
4a5403b8f964a520f3b21fe3,"Sake - Junmai",48877098,"Miyasaka, Nagano","",11.00
4a5403b8f964a520f3b21fe3,"Sake - Junmai",48877099,"Fukuju, Hyogo","",11.00
4a5403b8f964a520f3b21fe3,"Sake - Junmai",48877100,"Shintaro, Kochi","",11.00
4a5403b8f964a520f3b21fe3,"Sake - Junmai",48877101,"Azumaichi, Saga","",13.00
4a5403b8f964a520f3b21fe3,"Sake - Junmai",48877102,"Kuroushi, Wakayama","",13.00
4a5403b8f964a520f3b21fe3,"Sake - Junmai",48877103,"Kan Nihonkai, Shimane","",13.00
4a5403b8f964a520f3b21fe3,"Sake - Junmai",48877104,"Oze No Yukidoke, Gunma","",13.00
4a5403b8f964a520f3b21fe3,"Cup Sake",48877105,"Kitaya, Junmai","",12.00
4a5403b8f964a520f3b21fe3,"Cup Sake",48877106,"Kikusui Ichiban Shibori, H Onjozu","",13.00
4a5403b8f964a520f3b21fe3,"Cup Sake",48877107,"Nikkohomare, Junmai Ginjo","",14.00
4a5403b8f964a520f3b21fe3,"Small Bottle Sake",48877219,"Mio Sparkling, Hyogo","",19.00
4a5403b8f964a520f3b21fe3,"Small Bottle Sake",48877220,"Otoka Honnama, Honjozu, Okayama","",21.00
4a5403b8f964a520f3b21fe3,"Small Bottle Sake",48877221,"Jun Tenzan, Tokubetsu Junmai, Saga","",22.00
4a5403b8f964a520f3b21fe3,"Small Bottle Sake",48877222,"Kitaya, Junmai Ginjo, Fukuoka","",25.00
4a5403b8f964a520f3b21fe3,"Small Bottle Sake",48877223,"Dassai, Junmai Dai-Ginjo, Yamaguchi","",26.00
4a5403b8f964a520f3b21fe3,"Lunch Set",48877337,"Lunch Set","Your choice of ramen, small salad & your choice of rice bowl: mentaiko (spicy cod roe*) , chashu (roast pork*) , spicy fried chicken*, grilled eel*",3.00
4a5403b8f964a520f3b21fe3,"Ramen",48877429,"Shiromaru Hakata Classic","The original silky tonkotsu (pork) soup noodles, toppped with pork loin chashu, sesame kikurage mushrooms, menma, red pickeled ginger, & scallions. Topping suggestions: nitamago $2, shigureni $4",14.00
4a5403b8f964a520f3b21fe3,"Ramen",48877430,"Shiromaru Chashu","Shiromaru hakata classic with extra pork chashu.topping Suggestions: nitamago $2, takana $3",17.00
4a5403b8f964a520f3b21fe3,"Ramen",48877431,"Akamaru Modern","The original silky tonkotsu (pork) soup noodles topped with ippudo's secret umami dama miso paste, pork chashu, cabbage, sesame kikurage mushrooms, scallions, and fragrant garlic oil. Topping suggestions: nitamago $2, takana $3",14.00
4a5403b8f964a520f3b21fe3,"Ramen",48877432,"Akamaru Chashu","Akamaru modern with extra pork chashu. Topping suggestions: nitamago $2, menma $4",17.00
4a5403b8f964a520f3b21fe3,"Ramen",48877433,"Karaka Men","The original tonkotsu (pork) soup noodle with ippudo's special blend of hot spices, topped with pork chashu, sesame kikurage mushrooms, onion, minced pork, and scallions.topping Suggestions: poached egg $2, menma $4",14.00
4a5403b8f964a520f3b21fe3,"Ramen",48877434,"Torishio","Ippudo's clear chintan chicken and pork soup noodles topped with pork loin chashu, memma, minced shiso onion and arako chili fl akes. Topping suggestions: poached egg $2",15.00
4a5403b8f964a520f3b21fe3,"Ramen",48877664,"Wasabi Shoyu Ramen","Soy sauce and vegetable based noodle soup, topped with bean curd, wasabi, menma, tempura fl akes, nori, scallions, and wasabi infused oil. Topping suggestions: nitamago $2",14.00
4a5403b8f964a520f3b21fe3,"Ramen",49450002,"Kae-Dama","Kae dama is a system that offers you an extra serving of noodles. When you have almost finished your first serving of noodles, order by saying Kae-dama, please. Your server will quickly bring you another 'ball of noodles' and put it in the soup. At that time, you must have enough soup in the bowl to accommodate the new noodles; that is, you shouldn't drink too much of the soup if you are going to order the Kae-dama",2.00
4a5403b8f964a520f3b21fe3,"Toppings",48877619,"Nitamago","Soft - boiled seasoned egg",2.00
4a5403b8f964a520f3b21fe3,"Toppings",48877620,"Poached Egg","",2.00
4a5403b8f964a520f3b21fe3,"Toppings",48877621,"Takana","Pickled mustard leaves",3.00
4a5403b8f964a520f3b21fe3,"Toppings",48877622,"Menma","Seasoned bamboo shoots",4.00
4a5403b8f964a520f3b21fe3,"Toppings",48877623,"Chashu Pork","Extra slices of pork meat",3.00
4a5403b8f964a520f3b21fe3,"Toppings",48877624,"Shigureni","Pulled pork chashu",4.00
4a5403b8f964a520f3b21fe3,"Toppings",48877625,"Bakudan","Ippudo original spicy paste",2.00
4a6160e1f964a52062c21fe3,"Salads",3083380,"Tendercrisp Garden Salad","Season-ripe lettuce, carrots, and tomatoes topped with crispy chicken, three kinds of cheese, and your choice of ken's salad dressing. tendercrisp is the salad for chicken-lovers.",
4a6160e1f964a52062c21fe3,"Salads",3083381,"Garden Salad","Man doesnt live on flame-broiled burgers alone. try the bk garden salad as a satisfying accompaniment to any meal. or as a meal in itself. croutons are included in nutritional information. price and participation may vary. prices higher in ak & hi.",
4a6160e1f964a52062c21fe3,"Salads",3083382,"Tendergrilltm Garden Salad","Season-ripe lettuce, carrots, and tomatoes topped with grilled chicken, three kinds of cheese, and your choice of ken's salad dressing. tendergrillTM is the salad for grilled-chicken lovers.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083383,"Whopper","A 14 pound of flame-broiled beef, ripe tomatoes, crisp lettuce, creamy mayo, ketchup, crunchy pickles and onions on a toasted sesame seed bun. its americas favorite burger. the original. the whopper. based on pre-cooked patty weight. based on preference.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083384,"Double Whopper","Two flame-broiled beef patties stacked high with red ripe tomatoes, crisp lettuce, creamy mayo, ketchup, crunchy pickles, and onions all on a toasted sesame seed bun. double the whopper patties, double the satisfaction.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083385,"Triple Whopper","Three flame-broiled beef patties with two slices of american cheese, crisp lettuce, creamy mayo, red ripe tomatoes, pickles and onionsall on a toasted sesame seed bun. its once, twice, three times the tasty, and its waiting for you at burger king",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083386,"Whopper Jr.","Its a little whopper sandwich with a big taste. a flame-broiled beef patty topped with red ripe tomatoes, crisp lettuce, creamy mayo, ketchup, crunchy pickles, and onions-all on a toasted sesame seed bun.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083387,"Bk Single Stacker","Behold 1 patty, 1 slice of cheese & 2 half slices of bacon smothered in bk stacker sauce. this flame-broiled starter stacker is a most formidable crave-crusher.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083388,"Bk Double Stacker","Step up to 2 patties, 1 slice of cheese & 2 half slices of bacon smothered in bk stacker sauce. the second story of meaty, cheesy, bacony deliciousness ensures massive hunger destruction.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083389,"Bk Triple Stacker","This mountainous monument of meat boasts 3 patties, 2 slices of cheese & 2 half slices of bacon all smothered in bk stacker sauce. this shrine of meaty cheesy, goodness is sure to satisfy even the most discerning of meatatarians.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083390,"Hamburger","Start with a flame-broiled beef patty, add crunchy pickles.  finish with yellow mustard and ketchup on a sesame seed bun. perfect if youre not into cheese, or if you just have a taste for the understated.  whatever the reason, have it your way.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083391,"Double Hamburger","Two flame-broiled patties, crunchy pickles, red ketchup, yellow mustard  put it all together, and you've got our double hamburger.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083392,"Cheeseburger","The good ol burger king cheeseburger. crunchy pickles, red ketchup, yellow mustard, and fittingly, cheese  all on a sesame seed bun. you cant go wrong when you have it your way",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083393,"Double Cheeseburger","What comes with a 1/4 lb double cheeseburger? two beef patties, two slices of melted cheese, crunchy pickles, delicious ketchup and mustard, and the flame-fresh taste your stomach craves. based on pre-cooked patty weight",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083394,"Mushroom & Swiss Burger","3.2 ounces of fire-grilled, seasoned beef topped with sauteed mushrooms, swiss cheese, and our original grill sauce. limited time only. at participating restaurants.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083395,"Western Bbq Cheeseburger","3.2 ounces of fire-grilled, seasoned beef topped with onion rings, american cheese, and tangy bbq sauce. limited time only. at participating restaurants.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083396,"Deluxe Cheeseburger","The deluxe cheeseburger is a 3.2 ounce of fire-grilled, seasoned beef topped with american cheese, lettuce, onions, pickles, and thousand island sauce. limited time only. at participating restaurants.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083397,"Bk Chefs Choice Burger","A flame-broiled 5.5 oz burger patty, made with usda certified ground chuck seasoned with salt and pepper, a thick slice american cheese, naturally-smoked thick cut bacon, fresh cut romaine lettuce, red onions and ripe tomatoes, our original grill sauce on an artisan bun. at participating restaurants.",
4a6160e1f964a52062c21fe3,"Flame-Broiled Burgers",3083398,"Bacon & Cheddar Bk Toppers Burger","3.2 ounces of fire-grilled beef, topped with melted cheddar cheese, thick-cut hardwood smoked bacon, mayonnaise, ketchup, and crispy pickles all on a warm, toasted bun.",
4a6160e1f964a52062c21fe3,"Chicken Sandwiches",3083399,"Tendergrill Chicken Sandwich","You want chicken? you got it. you want a juicy grilled chicken filet on ciabatta bread, topped with crisp lettuce and tomato? you got that, too. its called the tendergrill chicken sandwich.",
4a6160e1f964a52062c21fe3,"Chicken Sandwiches",3083400,"Tendercrisp Chicken Sandwich On Artisan Bun","Crispy on the outside, tender on the insidethe tendercrisp chicken sandwich is a premium white meat chicken filet with crisp breading, fresh lettuce, red ripe tomatoes, and mayo on a corn-dusted bun. it's chicken just the way you want it.",
4a6160e1f964a52062c21fe3,"Chicken Sandwiches",3083401,"Spicy Chickn Crisp Sandwich","A crispy chicken patty topped with garden-fresh iceberg lettuce and creamy mayo, all sandwiched in a fresh sesame seed bun. its got just the right amount of spicy kick. and at $1*, its also got just the right amount of price.  price and participation may vary. prices higher in ak & hi.",
4a6160e1f964a52062c21fe3,"Chicken Sandwiches",3083402,"Original Chicken Sandwich","Crispy premium white meat chicken topped with shredded lettuce, mayo, and served on a sesame seed bun. so good, we haven't changed it since 1979. how many sandwiches can say that?",
4a6160e1f964a52062c21fe3,"Chicken Sandwiches",3083403,"Club Chicken Sandwich","Crispy premium white meat chicken topped with thick-cut bacon, tomato, shredded lettuce, mayo, and served on a sesame seed bun. a great new twist added to an all-time favorite.",
4a6160e1f964a52062c21fe3,"Chicken Sandwiches",3083404,"Italian Chicken Sandwich","Crispy premium white meat chicken topped with flavorful marinara sauce, mozzarella cheese and served on a sesame seed bun. a delicious new flavor added to an all-time favorite.",
4a6160e1f964a52062c21fe3,"Other Favorites",3083405,"Chicken Tenders","Four pieces, eight pieces, twenty pieces. but don't let that limit you. if you want 24 of the new, crispy chicken tenders, just order a twenty and a four. thirty-two? order a twenty, a four and an eight. what's that you ask? you want an odd number of chicken tenders? easy. order any amount, take one",
4a6160e1f964a52062c21fe3,"Other Favorites",3083406,"Bk Veggie Burger","A morningstar farms garden veggie patty, garden crisp vegetables, whole grains, and spicesall topped with lettuce, red ripe tomatoes, ketchup, creamy mayo, and served on a sesame seed bun. if there's one thing we know, it's burgers. even veggie burgers. no, especially, the bk veggie burger.",
4a6160e1f964a52062c21fe3,"Other Favorites",3083407,"Bk Big Fish","A crisp, golden breaded 4.3-ounce filet, tangy tartar sauce, and fresh lettuce all served on a corn-dusted bun. the bk big fish commands attention, and delivers satisfaction. who are you to resist? based on pre-cooked filet weight.",
4a6160e1f964a52062c21fe3,"Side Items",3083408,"French Fries - Salted (Medium)","Enjoy golden brown, piping hot, crispy and tasty french fries with your favorite bk  value meal, or devour them as a side. dip them in ketchup, barbeque sauce, your shake, or nothing at all. we won't judge. just have it your way.",
4a6160e1f964a52062c21fe3,"Side Items",3083409,"Onion Rings (Medium)","Served hot and crispy, onion rings are the perfect round, tasty treat for plunging into zesty dipping sauce. or maybe you prefer barbeque sauce? or honey mustard? just have it your way.",
4a6160e1f964a52062c21fe3,"Side Items",3083410,"Garden Salad","Man doesnt live on flame-broiled burgers alone. try the bk  garden salad as a satisfying accompaniment to any meal. or as a meal in itself. croutons are included in nutritional information. * price and participation may vary. prices higher in ak & hi.",
4a6160e1f964a52062c21fe3,"Desserts",3083411,"Dutch Apple Pie","Hot and gooey apple filling in a flaky baked crust. and on top of that, it's dutch. so you know it's delicious.",
4a6160e1f964a52062c21fe3,"Desserts",3083412,"Hershey's Sundae Pie","Take a crunchy chocolate crust, add in chocolate filling, then take a crunchy chocolate crust, add in chocolate filling, then top it off with whipped cream and hersheys chocolate chips. chocolate lovers: give a warm welcome to the hersheys sundae pie. the hersheys trademark and trade dress are used under license by burger king corporation.",
4a6160e1f964a52062c21fe3,"Desserts",3083413,"Oreo Sundae","Cool and creamy vanilla soft serve is layered between chocolate fudge and topped with oreo cookie pieces. at participating restaurants.",
4a6160e1f964a52062c21fe3,"Desserts",3083414,"Oreo Brownie Sundae","A chocolate oreo brownie is topped with cool and creamy vanilla soft serve and chocolate fudge. at participating restaurants.",
4a6160e1f964a52062c21fe3,"Desserts",3083415,"Peach and Granola Sundae","Cool and creamy vanilla soft serve is layered between sweet peach toppings and topped with crunchy granola. at participating restaurants.",
4a6160e1f964a52062c21fe3,"Desserts",3083416,"Strawberry Hand Spun Shake","Cool and creamy strawberry shakes are hand spun and topped with whipped topping. at participating restaurants.",
4a6bdc59f964a52020d01fe3,"Oysters",49680614,"Kushi (Bc)","",16.00
4a6bdc59f964a52020d01fe3,"Oysters",49680615,"Shigoku (Bc)","",16.00
4a6bdc59f964a52020d01fe3,"Oysters",49680616,"Coromandel (Nz)","",16.00
4a6bdc59f964a52020d01fe3,"Oysters",49680617,"Beausoleil (Nb)","",16.00
4a6bdc59f964a52020d01fe3,"Plates",49681443,"Warm Banana Buckwheat Loaf, Butter & Huckleberry Preserves","",7.00
4a6bdc59f964a52020d01fe3,"Plates",49681444,"Asian Pear, Blackberries, Blackberries, Yogurt & Pisatachio","",8.00
4a6bdc59f964a52020d01fe3,"Plates",49681445,"Avocado, Heirloom Tomato, Smoked Salmon, Sprouts & Hard Egg","",15.00
4a6bdc59f964a52020d01fe3,"Plates",49681446,"Comte & Proscitto Panini with Pickles & Mustarda","",11.00
4a6bdc59f964a52020d01fe3,"Plates",49681447,"4 Grain Porridge, Berries, Buckwheat Honey & Milk Or Almond Milk","",11.00
4a6bdc59f964a52020d01fe3,"Plates",49681448,"Sourdough 'Pain Perdue', Cultured Butter & Maple Syrup","",11.00
4a6bdc59f964a52020d01fe3,"Plates",49681449,"Blueberry Buckwheat Pancakes, Blueberry Compote & Creme Fraiche","",13.00
